,IMUx,IMUy,IMUvx,IMUvy,dt
551,0.01374421105029544,0.3127833783505012,0.05610541719943285,-0.7802422670647502,7.390975952148438e-05
552,0.014646253838999979,0.300694747820196,0.0578711424022913,-0.7755539622157812,8.702278137207031e-05
553,0.015273815619804454,0.2924898140577372,0.05907455366104841,-0.7723586978390813,6.866455078125e-05
554,0.015998453385061007,0.2832718725156942,0.060432884842157364,-0.7687520943582058,6.866455078125e-05
555,0.016786593863059807,0.27355985126728855,0.061778406612575054,-0.7612769734114408,6.961822509765625e-05
556,0.01770680630214816,0.26261869372545843,0.0633113645017147,-0.7527605406939983,0.00011754035949707031
557,0.018493591189962855,0.25353692914685566,0.06459598336368799,-0.7456237692385912,0.00012302398681640625
558,0.019393525735035277,0.2434840378389207,0.06603336241096258,-0.7376383300870657,0.00016117095947265625
559,0.020477099823899225,0.23216426397871537,0.06880177929997444,-0.7187515748664737,0.00010204315185546875
560,0.02131149244596875,0.22386837744000143,0.07087131310254335,-0.704632755368948,8.535385131835938e-05
561,0.02236894236722753,0.21396633814770882,0.07340361177921295,-0.6873568510636687,8.296966552734375e-05
562,0.023402884591699147,0.20481379663666233,0.07580129709094763,-0.6709993090480566,8.893013000488281e-05
563,0.024382837074251595,0.19600482123751206,0.07269448041915894,-0.6534642251208425,7.128715515136719e-05
564,0.025370690936931117,0.18696868147677792,0.06941463239490986,-0.6349525405094028,6.818771362304688e-05
565,0.026213286086549825,0.17913161693682333,0.06649419944733381,-0.6184694189578295,7.033348083496094e-05
566,0.02689086853040301,0.17273504613990354,0.06405632011592388,-0.6047098627313972,6.29425048828125e-05
567,0.027759898568545882,0.16348409272976427,0.05430455692112446,-0.578080047853291,9.751319885253906e-05
568,0.02831349182194165,0.15692616073597865,0.0471497867256403,-0.5585420215502381,8.296966552734375e-05
569,0.028825415652256048,0.14991403173096907,0.039189694449305534,-0.5368048464879394,7.367134094238281e-05
570,0.028825415652256048,0.14393604480094724,0.0,-0.5134749338030815,6.890296936035156e-05
571,0.028825415652256048,0.1363096606792802,0.0,-0.4817520622164011,7.081031799316406e-05
572,0.028825415652256048,0.1314387870583058,0.0,-0.4605587301775813,6.318092346191406e-05
573,0.028825415652256048,0.12628950339166112,0.0,-0.4369431119412184,7.176399230957031e-05
574,0.028778681516668847,0.12031435632381937,-0.0031973570585250854,-0.40879495069384575,7.104873657226562e-05
575,0.028711746256290915,0.11581340942979557,-0.00574570894241333,-0.386360352858901,6.699562072753906e-05
576,0.02860497092276315,0.11126149729312607,-0.008495166897773743,-0.3621553033590317,6.866455078125e-05
577,0.028474932267319453,0.10727160276798098,-0.011065788567066193,-0.3395246518775821,6.771087646484375e-05
578,0.028324629089415687,0.10357124832499176,-0.012888014316558838,-0.3172934977337718,6.985664367675781e-05
579,0.028086901739929893,0.09910500307157877,-0.01531362533569336,-0.28770104330033064,7.2479248046875e-05
580,0.02790736127507909,0.0962740764162533,-0.01696702092885971,-0.26752961706370115,6.67572021484375e-05
581,0.02763414292132449,0.09285175645227928,-0.01919146627187729,-0.2403913838788867,7.62939453125e-05
582,0.02718870462447409,0.08935947982728654,-0.027822010219097137,-0.2181270821020007,7.534027099609375e-05
583,0.02683057733163441,0.08719088928057306,-0.03357236459851265,-0.20329283457249403,8.296966552734375e-05
584,0.02624305578485986,0.08457751427973248,-0.04125017113983631,-0.18348631914705038,7.319450378417969e-05
585,0.025689452073843544,0.08262898507463579,-0.047529010102152824,-0.1672887345775962,6.818771362304688e-05
586,0.024860388589781568,0.08037051100783144,-0.0559256374835968,-0.15234852861613035,7.152557373046875e-05
587,0.02411430425065353,0.0786996132434572,-0.06266881339251995,-0.14035032596439123,6.628036499023438e-05
588,0.023004270203345056,0.07676279189080604,-0.07146637979894876,-0.12469672504812479,6.961822509765625e-05
589,0.02218283882979466,0.07555393949135003,-0.0774719575420022,-0.1140109384432435,6.580352783203125e-05
590,0.02115493668129642,0.07432540160951784,-0.07934435270726681,-0.09483153931796551,6.67572021484375e-05
591,0.01993613320253229,0.07323837587538118,-0.08150561712682247,-0.07269318215548992,6.866455078125e-05
592,0.01880820614089851,0.0725263508064593,-0.08345892187207937,-0.05268500652164221,6.747245788574219e-05
593,0.017648745452796266,0.07216331019159816,-0.09106815606355667,-0.0285144979134202,6.818771362304688e-05
594,0.01614548400260518,0.07216346407782126,-0.10004816669970751,1.0241754353046417e-05,7.390975952148438e-05
595,0.014861397280991673,0.07243594540338405,-0.10720669757574797,0.022749104537069798,6.508827209472656e-05
596,0.013432961104616004,0.0730140507271595,-0.11465277802199125,0.04640136007219553,7.176399230957031e-05
597,0.01145118703952197,0.07420468800707436,-0.11926141567528248,0.07165150158107281,6.794929504394531e-05
598,0.01009817036952576,0.07518307828506532,-0.12232896964997053,0.08845824096351862,0.00013303756713867188
599,0.008378570466899049,0.07667178988909984,-0.12611072789877653,0.1091780150309205,0.00016021728515625
600,0.006493297618457294,0.07857247452163851,-0.1301288129761815,0.13119259383529425,0.00011968612670898438
601,0.0046399163505119745,0.08059172732471054,-0.13764997106045485,0.14996919129043818,0.00010061264038085938
602,0.002720658510262819,0.08282037006551968,-0.14504154585301876,0.1684222836047411,8.416175842285156e-05
603,0.0006300070712923489,0.08538787099606715,-0.15268989000469446,0.18751640152186155,7.987022399902344e-05
604,-0.0010728296519511016,0.08756069190409654,-0.1586841493844986,0.20248109102249146,9.918212890625e-05
605,-0.003453656708217956,0.09096426740359176,-0.16351851914077997,0.23376230709254742,7.867813110351562e-05
606,-0.005401031480187779,0.09397474826869123,-0.1673814868554473,0.2587579805403948,6.532669067382812e-05
607,-0.008049267093384493,0.09845417577576354,-0.17247946746647358,0.291744913905859,6.985664367675781e-05
608,-0.010102744173411393,0.10214275027775699,-0.17634583916515112,0.316762613132596,6.794929504394531e-05
609,-0.010102744173411393,0.10687566440617324,0.0,0.32699612341821194,6.914138793945312e-05
610,-0.010102744173411393,0.11055553103714,0.0,0.334768014959991,6.175041198730469e-05
611,-0.010102744173411393,0.1147142642948642,0.0,0.3433321826159954,6.890296936035156e-05
612,-0.010102744173411393,0.1192359514308734,0.0,0.3524040812626481,0.000102996826171875
613,-0.009993858056967841,0.12475750626988824,0.007173960097134113,0.36378755513578653,0.0001437664031982422
614,-0.009835260160542703,0.1293221479919855,0.012958677485585213,0.3729666108265519,0.00020503997802734375
615,-0.009578822015266164,0.13442264950875704,0.019253880716860294,0.38295569363981485,0.00010609626770019531
616,-0.008982830054195423,0.14215440963497006,0.029915528371930122,0.38809196185320616,9.179115295410156e-05
617,-0.008560100613436594,0.14672536382275148,0.036170048639178276,0.3911050884053111,7.724761962890625e-05
618,-0.007963084532251363,0.15214005987146972,0.04351266659796238,0.39464240800589323,7.486343383789062e-05
619,-0.007365087767419176,0.15690423108490692,0.04992297571152449,0.39773058611899614,7.486343383789062e-05
620,-0.006593051771723868,0.16343252903856564,0.04605996422469616,0.38948076497763395,6.937980651855469e-05
621,-0.006056377275280855,0.16819546312036238,0.04319662228226662,0.38336583133786917,0.00010204315185546875
622,-0.005554249734039951,0.17289260080113267,0.04032696131616831,0.3772374028339982,7.2479248046875e-05
623,-0.0050270723959906505,0.17843052645772284,0.03517510090023279,0.36950961221009493,7.748603820800781e-05
624,-0.004683402550998528,0.18241119118954585,0.031414532102644444,0.3638687590137124,6.651878356933594e-05
625,-0.004388817279618262,0.1862134095767951,0.027767718769609928,0.35839853901416063,6.67572021484375e-05
626,-0.004087225058810873,0.19076176273628542,0.023322568275034428,0.3517308132722974,6.604194641113281e-05
627,-0.003773194383444034,0.19593836289797917,0.02210152056068182,0.3643298055976629,6.961822509765625e-05
628,-0.0035011368697734913,0.20081010339161853,0.02098752837628126,0.3758241795003414,9.417533874511719e-05
629,-0.0035011368697734913,0.20490639758577944,0.0,0.38525244127959013,7.605552673339844e-05
630,-0.003513119356340466,0.2095791563594236,-0.0010147634893655777,0.3957229554653168,7.295608520507812e-05
631,-0.0036024039764936955,0.21582093940661706,-0.005680756643414497,0.3971350323408842,7.343292236328125e-05
632,-0.003700778236731539,0.21582093940661706,-0.008945507928729057,0.0,6.461143493652344e-05
633,-0.003847539823191193,0.2158334316708561,-0.012446170672774315,0.0010594110935926437,7.05718994140625e-05
634,-0.004047688134611205,0.21586041067735273,-0.01612994261085987,0.002174236811697483,6.651878356933594e-05
635,-0.004047688134611205,0.2158604661240875,0.0,3.5921111702919006e-06,7.343292236328125e-05
636,-0.004047688134611205,0.21583974367473924,0.0,-0.0017052767798304558,6.842613220214844e-05
637,-0.004047688134611205,0.21580018415269997,0.0,-0.0033606356009840965,6.985664367675781e-05
638,-0.004047688134611205,0.2157318446349783,0.0,-0.0052064647898077965,8.463859558105469e-05
639,-0.004008994601823357,0.21572338716379025,0.0026079872623085976,-0.0005700429901480675,7.224082946777344e-05
640,-0.003961770627592287,0.21575229341050783,0.004466506652534008,0.0027339914813637733,6.29425048828125e-05
641,-0.0038589729817566365,0.21585896688713935,0.007035057060420513,0.007300303317606449,7.081031799316406e-05
642,-0.0037531375681836288,0.2159864542845762,0.009083217009902,0.010941476561129093,6.604194641113281e-05
643,-0.0036622985797936103,0.21619654526886345,0.006132010370492935,0.014182017184793949,7.033348083496094e-05
644,-0.0036178477199932946,0.21639212346071868,0.003804207779467106,0.01673803571611643,7.867813110351562e-05
645,-0.003605685953063764,0.21669323764630244,0.0008088760077953339,0.02002702746540308,7.581710815429688e-05
646,-0.0036194492136296663,0.21692976408125997,-0.0013001058250665665,0.022342772223055363,6.604194641113281e-05
647,-0.0036956280364013327,0.21692976408125997,-0.005750434473156929,0.0,6.914138793945312e-05
648,-0.003845025863293161,0.21692976408125997,-0.010520817711949348,0.0,6.794929504394531e-05
649,-0.004050874557367523,0.21692976408125997,-0.015100337564945221,0.0,0.00010013580322265625
650,-0.004274530007853938,0.21692976408125997,-0.019045354798436165,0.0,7.605552673339844e-05
651,-0.004532485611803194,0.21694866848530392,-0.015288608148694038,0.0011204332113265991,7.843971252441406e-05
652,-0.00468530295000491,0.21694866848530392,-0.012584916315972805,0.0,6.556510925292969e-05
653,-0.004812250446329269,0.21694866848530392,-0.009658372029662132,0.0,7.081031799316406e-05
654,-0.004848635742336516,0.21701290165322273,-0.0022699497640132904,0.004007279872894287,8.440017700195312e-05
655,-0.004807550749644562,0.217099194524482,0.0033623334020376205,0.007062077522277832,0.00011515617370605469
656,-0.0046501777811842615,0.21726410441133037,0.010362492874264717,0.010858774185180664,0.00012421607971191406
657,-0.004441188129045592,0.21744470272105598,0.016279736533761024,0.014068126678466797,0.00010728836059570312
658,-0.004186635015344109,0.21744470272105598,0.017840342596173286,0.0,8.058547973632812e-05
659,-0.003906398275244971,0.21744470272105598,0.019418759271502495,0.0,9.632110595703125e-05
660,-0.00364862125614529,0.21744470272105598,0.02077583409845829,0.0,7.43865966796875e-05
661,-0.00339061258301232,0.21744470272105598,0.022055329754948616,0.0,7.271766662597656e-05
662,-0.003013376373185217,0.21735897169741403,0.02319868840277195,-0.00527215376496315,7.176399230957031e-05
663,-0.003013376373185217,0.2172667926147931,0.0,-0.008705268613994122,6.723403930664062e-05
664,-0.003013376373185217,0.21710171004851575,0.0,-0.012865465134382248,6.580352783203125e-05
665,-0.0030670537587367264,0.21689040398368165,-0.003775984048843384,-0.014864515513181686,7.128715515136719e-05
666,-0.003155656163396081,0.21668280366262338,-0.007093712687492371,-0.01662096008658409,6.389617919921875e-05
667,-0.003260447611928008,0.21649120227227336,-0.009904168546199799,-0.018108848482370377,6.461143493652344e-05
668,-0.0034136289208523962,0.21625882993291,-0.013027474284172058,-0.01976236328482628,6.4849853515625e-05
669,-0.003591397599010282,0.21603769958570673,-0.0114507544785738,-0.014243843965232372,0.00011658668518066406
670,-0.003714296285890928,0.21591788835082681,-0.010230712592601776,-0.009973697364330292,0.0001595020294189453
671,-0.0038402657979834665,0.21584796711389753,-0.008772280067205429,-0.004869183525443077,0.00013399124145507812
672,-0.003931612753230063,0.21584113687217799,-0.007542213425040245,-0.000563950277864933,0.00010371208190917969
673,-0.0040724158241605135,0.21586445087497408,-0.009059919975697994,0.0015001306310296059,9.1552734375e-05
674,-0.004225828502887774,0.21591480829577403,-0.010488335974514484,0.0034427763894200325,8.96453857421875e-05
675,-0.004387621969478728,0.21598678044114417,-0.011824551038444042,0.005260028876364231,7.557868957519531e-05
676,-0.004540999357209197,0.21606749016411508,-0.012978622689843178,0.0068295663222670555,7.176399230957031e-05
677,-0.004894698100948336,0.21611343672312477,-0.02066673245280981,0.002684672363102436,7.319450378417969e-05
678,-0.005209445344227959,0.2161105721621448,-0.026086741127073765,-0.0002374192699790001,6.842613220214844e-05
679,-0.005578490987659279,0.21607426354413728,-0.03137126564979553,-0.0030864672735333443,6.985664367675781e-05
680,-0.0060058268756584265,0.21600737824686345,-0.03661423455923796,-0.005730747245252132,7.176399230957031e-05
681,-0.006681348085403771,0.21586410090265984,-0.04357779864221811,-0.009242805652320385,7.009506225585938e-05
682,-0.007192675805846482,0.21574095389243175,-0.04833045415580273,-0.011639797128736973,6.437301635742188e-05
683,-0.007928072377428208,0.21554221269950435,-0.05440282169729471,-0.014702382497489452,7.009506225585938e-05
684,-0.008734109457092964,0.21538509707492715,-0.052232746966183186,-0.010181393474340439,6.866455078125e-05
685,-0.009347049187061973,0.21530470028668858,-0.05052682850509882,-0.006627396680414677,6.723403930664062e-05
686,-0.009986399425018222,0.21526819348929105,-0.04867989290505648,-0.002779614180326462,6.389617919921875e-05
687,-0.010533431287104378,0.21527548419993225,-0.0470447177067399,0.0006270008161664009,6.651878356933594e-05
688,-0.011238363829334297,0.21531563886138683,-0.045217798091471195,0.002575715072453022,6.794929504394531e-05
689,-0.011762791525839145,0.21536437521359275,-0.04381517041474581,0.004071851260960102,8.20159912109375e-05
690,-0.012397383083268876,0.21545430344652838,-0.0420465050265193,0.0059584276750683784,7.05718994140625e-05
691,-0.012835682508918422,0.21553276729381987,-0.04078720789402723,0.007301677949726582,0.00010585784912109375
692,-0.013400709575938086,0.21559255750027306,-0.042500946670770645,0.004497378133237362,7.534027099609375e-05
693,-0.014070317470520122,0.21561243432737243,-0.04444312863051891,0.0013192621991038322,0.00010180473327636719
694,-0.01465432312839754,0.2155952694115133,-0.04607695993036032,-0.0013542799279093742,7.62939453125e-05
695,-0.015212364679122903,0.21555038302306895,-0.04758856352418661,-0.00382781308144331,7.43865966796875e-05
696,-0.015212364679122903,0.21546503820955265,0.0,-0.005565071478486061,6.771087646484375e-05
697,-0.015212364679122903,0.2153688406329728,0.0,-0.007099929265677929,0.00010251998901367188
698,-0.015212364679122903,0.21525554174460426,0.0,-0.008593464270234108,7.2479248046875e-05
699,-0.01516003430010704,0.2151473377953752,0.003472825512290001,-0.007180789485573769,7.772445678710938e-05
700,-0.01509733808530589,0.2151473377953752,0.005915485322475433,0.0,6.413459777832031e-05
701,-0.015008946010616198,0.2151473377953752,0.008354024030268192,0.0,6.4849853515625e-05
702,-0.014843278866072618,0.2151663431737716,0.011635465547442436,0.0013348236680030823,7.033348083496094e-05
703,-0.014858650460821687,0.2151695453967164,-0.001015692949295044,0.0002115899696946144,7.653236389160156e-05
704,-0.014986380618917883,0.2151695453967164,-0.010853489860892296,0.0,8.225440979003906e-05
705,-0.015324563076406283,0.21515363066548154,-0.023094482719898224,-0.0010868171229958534,7.748603820800781e-05
706,-0.015707194771396038,0.21515363066548154,-0.032835617661476135,0.0,6.413459777832031e-05
707,-0.016508383559034723,0.21513198915555787,-0.05695739481598139,-0.0015385188162326813,7.653236389160156e-05
708,-0.017409290322940585,0.21509902625972988,-0.07701683230698109,-0.0028179362416267395,6.461143493652344e-05
709,-0.019057848477254113,0.21502702638818505,-0.1041583800688386,-0.004549060016870499,7.033348083496094e-05
710,-0.020351170230885396,0.2149666849468339,-0.12229376658797264,-0.0057057589292526245,6.437301635742188e-05
711,-0.022394730727980372,0.21481990449819421,-0.14988221041858196,-0.010765415616333485,0.00018787384033203125
712,-0.025135022599440893,0.2145710970770922,-0.18058663792908192,-0.016396536491811275,0.00012040138244628906
713,-0.02762786645883586,0.21431709612098815,-0.20517150312662125,-0.02090534381568432,0.00012969970703125
714,-0.030579389341910845,0.21398944033478906,-0.23102273419499397,-0.025646399706602097,7.891654968261719e-05
715,-0.03469704514290295,0.21362892051188997,-0.2734349798411131,-0.023940498009324074,8.487701416015625e-05
716,-0.038401588707744905,0.21335684255612475,-0.30737847462296486,-0.022575225681066513,8.654594421386719e-05
717,-0.0426626530814147,0.21309346273310004,-0.34242521692067385,-0.02116557862609625,7.700920104980469e-05
718,-0.0489101756484045,0.21278054614271436,-0.3928106985986233,-0.019674516282975674,0.00010514259338378906
719,-0.05347836112458526,0.21258066980722568,-0.42672454100102186,-0.018670900724828243,8.821487426757812e-05
720,-0.05836435111777338,0.21258066980722568,-0.4603483472019434,0.0,6.890296936035156e-05
721,-0.0655835205073807,0.2125997841818421,-0.5055834203958511,0.0013386458158493042,7.224082946777344e-05
722,-0.07363144286368084,0.2126976275464303,-0.5458952523767948,0.006636772304773331,6.937980651855469e-05
723,-0.08038424097369323,0.21282426335347093,-0.5778493955731392,0.010836459696292877,6.985664367675781e-05
724,-0.08844509192680072,0.21302857269149467,-0.613761380314827,0.015556320548057556,6.532669067382812e-05
725,-0.09608166863718304,0.21326265368325448,-0.6460812538862228,0.019804075360298157,0.00010752677917480469
726,-0.10701817179909079,0.21374035297856775,-0.6772429421544075,0.029581528156995773,0.0001499652862548828
727,-0.11538645582087548,0.2141802943913964,-0.700301818549633,0.03681660071015358,0.00014257431030273438
728,-0.1283020441847158,0.21501525185890702,-0.7342455703765154,0.047466968186199665,0.00010061264038085938
729,-0.13711535051782286,0.21565831638720634,-0.7482780916616321,0.05459824949502945,9.369850158691406e-05
730,-0.14904937812705965,0.21665467851518794,-0.766819960437715,0.06402116641402245,7.462501525878906e-05
731,-0.15731935022651422,0.21740209161667723,-0.7794606201350689,0.07044510822743177,6.628036499023438e-05
732,-0.16680289761443,0.21833025299983388,-0.7936962395906448,0.07767960336059332,6.628036499023438e-05
733,-0.17851815554767692,0.219401082589314,-0.7997616082429886,0.07310196664184332,6.866455078125e-05
734,-0.18788932930946212,0.22021012452678201,-0.8045842871069908,0.06946220900863409,6.246566772460938e-05
735,-0.19810949443320114,0.22103699513052621,-0.8098099417984486,0.06551831867545843,8.463859558105469e-05
736,-0.20770243027835322,0.2217651459887957,-0.8146855346858501,0.06183862593024969,6.914138793945312e-05
737,-0.21717353962866293,0.22241565959771536,-0.8128649853169918,0.05583081301301718,6.985664367675781e-05
738,-0.22946516171862852,0.22314377467506152,-0.8104953654110432,0.04801106732338667,6.771087646484375e-05
739,-0.2380381592204368,0.22359472433941474,-0.8088392503559589,0.042545887641608715,6.723403930664062e-05
740,-0.2485406791698499,0.22406118759329763,-0.8068052791059017,0.03583378251641989,6.842613220214844e-05
741,-0.2598333183454007,0.224446034984767,-0.7938583008944988,0.027054286561906338,7.176399230957031e-05
742,-0.26845095483371084,0.22466887099747046,-0.783852081745863,0.020268953405320644,6.461143493652344e-05
743,-0.27816517353837034,0.224826164339877,-0.7724054288119078,0.012506845407187939,6.794929504394531e-05
744,-0.2871047014825172,0.2248879373281003,-0.7617239113897085,0.005263584665954113,6.461143493652344e-05
745,-0.2958729744316595,0.22486527336315465,-0.7510988134890795,-0.0019414173439145088,6.794929504394531e-05
746,-0.3070983416367128,0.22475103347809622,-0.7287764502689242,-0.007416713982820511,6.67572021484375e-05
747,-0.31466908828605944,0.2246322926271651,-0.713396979495883,-0.011189037002623081,6.580352783203125e-05
748,-0.3236406531553191,0.2244285019882677,-0.6946808155626059,-0.015779794193804264,7.486343383789062e-05
749,-0.3336139874941657,0.22417710007167502,-0.6676646945998073,-0.01683009695261717,7.104873657226562e-05
750,-0.3417763207924911,0.22417710007167502,-0.6447691433131695,0.0,8.058547973632812e-05
751,-0.3484119075439869,0.22417710007167502,-0.625585381872952,0.0,7.224082946777344e-05
752,-0.3559189899374091,0.22417710007167502,-0.6030718758702278,0.0,6.794929504394531e-05
753,-0.3647038120832933,0.22409442386206324,-0.5632255375385284,-0.005300659686326981,7.081031799316406e-05
754,-0.37038129917861284,0.22400019098866486,-0.5361742470413446,-0.008899225853383541,6.508827209472656e-05
755,-0.37641924197880994,0.2238454767286815,-0.505670053884387,-0.01295712310820818,6.651878356933594e-05
756,-0.3829438073502589,0.22360026056740767,-0.4702225271612406,-0.01767261978238821,6.461143493652344e-05
757,-0.38899111633973416,0.22360026056740767,-0.433910739608109,0.0,6.723403930664062e-05
758,-0.39328981744190017,0.22360026056740767,-0.4063478223979473,0.0,6.127357482910156e-05
759,-0.3973014554166492,0.22360026056740767,-0.3787513608112931,0.0,6.413459777832031e-05
760,-0.4022676267771763,0.22360026056740767,-0.3407822325825691,0.0,6.508827209472656e-05
761,-0.4068446530699579,0.22355298605403973,-0.3000209368765354,-0.0030988119542598724,6.794929504394531e-05
762,-0.40972155121489995,0.22349741015970515,-0.27173322066664696,-0.005249340087175369,6.556510925292969e-05
763,-0.4130478882599544,0.2233815463480633,-0.2337041236460209,-0.0081404410302639,7.05718994140625e-05
764,-0.4154088624779082,0.22325906987881416,-0.2025619000196457,-0.0105079784989357,6.4849853515625e-05
765,-0.4178565518294637,0.22291918711240277,-0.16471494734287262,-0.022872090339660645,7.104873657226562e-05
766,-0.4194667850167708,0.2225247424954977,-0.13414251804351807,-0.03285970911383629,7.414817810058594e-05
767,-0.42097251588671925,0.22177286896031978,-0.09283257648348808,-0.046355134807527065,7.271766662597656e-05
768,-0.4216838799768843,0.22116512695504165,-0.06492888927459717,-0.05547090992331505,0.00014495849609375
769,-0.4218395066639309,0.21993514466481523,-0.008563518524169922,-0.06768104061484337,0.00011968612670898438
770,-0.4215698011247573,0.2191252238691388,0.02495592273771763,-0.07494217902421951,0.00011205673217773438
771,-0.42082194214017465,0.21812755317110488,0.06222965382039547,-0.08301658928394318,9.989738464355469e-05
772,-0.41943329841933497,0.21679804746239517,0.08818692900240421,-0.08443132229149342,8.487701416015625e-05
773,-0.41817792218381,0.21579931254189977,0.10744678229093552,-0.08548102993518114,7.128715515136719e-05
774,-0.4166005074299848,0.2147304968604653,0.12779411673545837,-0.08659000787883997,0.00010251998901367188
775,-0.4146242695409941,0.21357074746839566,0.14957400225102901,-0.08777706325054169,7.796287536621094e-05
776,-0.41213731054342007,0.21224859777391125,0.1580559741705656,-0.08402778580784798,8.869171142578125e-05
777,-0.4104007671760439,0.2113844058068317,0.16377188451588154,-0.0815011877566576,7.152557373046875e-05
778,-0.4081565428964675,0.21035496535239528,0.17085270397365093,-0.07837126031517982,6.747245788574219e-05
779,-0.4054824748897403,0.20923682363031681,0.17890978045761585,-0.07480979897081852,7.009506225585938e-05
780,-0.4031023499548123,0.20824994217418946,0.17738983128219843,-0.07355190999805927,7.295608520507812e-05
781,-0.40053551963256373,0.20719562634324995,0.17573521845042706,-0.07218257524073124,8.440017700195312e-05
782,-0.3981480550155463,0.20622385569749757,0.17418250814080238,-0.07089757360517979,0.00011134147644042969
783,-0.3962374182365662,0.20545198404611464,0.17293091397732496,-0.06986177153885365,0.00012230873107910156
784,-0.3932380625986991,0.20545198404611464,0.16912065912038088,0.0,0.00011014938354492188
785,-0.39134783907756643,0.20545198404611464,0.1666843006387353,0.0,9.894371032714844e-05
786,-0.38876683155823755,0.20545198404611464,0.16328838653862476,0.0,8.797645568847656e-05
787,-0.3863293754044912,0.20542463084531426,0.16732842475175858,-0.0018777642399072647,7.796287536621094e-05
788,-0.38408887820363624,0.20537788344376118,0.1709630573168397,-0.003567100502550602,9.512901306152344e-05
789,-0.38155230261143025,0.20529908652388817,0.1749834567308426,-0.00543573684990406,7.43865966796875e-05
790,-0.3794230275862125,0.20521578616631642,0.17829560302197933,-0.006975185126066208,6.771087646484375e-05
791,-0.37664344627184043,0.20506058078070488,0.18566415086388588,-0.010367056354880333,6.937980651855469e-05
792,-0.37461877730962634,0.20492513077286212,0.19088466838002205,-0.01277015171945095,8.225440979003906e-05
793,-0.37156003288451833,0.20467450945974086,0.19847007282078266,-0.01626184582710266,6.914138793945312e-05
794,-0.3692134162148488,0.20446481222221324,0.20133831817656755,-0.017991898581385612,6.914138793945312e-05
795,-0.36587146570467755,0.2041326782166215,0.20534347649663687,-0.02040770836174488,8.559226989746094e-05
796,-0.36366414265849367,0.20389933896816492,0.20795561280101538,-0.021983282640576363,7.319450378417969e-05
797,-0.3609160609855169,0.20358810034798447,0.2111583547666669,-0.023915095254778862,7.414817810058594e-05
798,-0.35750632969568086,0.2031772111977963,0.21681017521768808,-0.02612667717039585,7.2479248046875e-05
799,-0.3551663510358676,0.20288428473209663,0.22062181029468775,-0.02761818654835224,6.866455078125e-05
800,-0.35247209366490284,0.20253328625776712,0.22492654342204332,-0.029302647337317467,6.842613220214844e-05
801,-0.3494531210050058,0.2021237737415258,0.22965085972100496,-0.031151292845606804,6.890296936035156e-05
802,-0.3456308332372784,0.2021237737415258,0.24483562726527452,0.0,6.532669067382812e-05
803,-0.34293031434624344,0.2021237737415258,0.2551310295239091,0.0,6.508827209472656e-05
804,-0.33979479558291925,0.2021237737415258,0.2665717825293541,0.0,6.389617919921875e-05
805,-0.33558742234777594,0.2021237737415258,0.28112856671214104,0.0,7.510185241699219e-05
806,-0.3310924227590537,0.20204077555104427,0.3099103271961212,-0.005722357891499996,7.081031799316406e-05
807,-0.3262843282076926,0.20187963014011046,0.33812766522169113,-0.01133249793201685,7.081031799316406e-05
808,-0.32129636915605286,0.20165127469559274,0.36522845923900604,-0.016720647923648357,6.67572021484375e-05
809,-0.31674521001266,0.20140123565203694,0.3884762302041054,-0.02134274411946535,6.723403930664062e-05
810,-0.3092083110662671,0.20104283758349673,0.4270801469683647,-0.020308710634708405,8.726119995117188e-05
811,-0.30365407298363256,0.20104283758349673,0.4538508281111717,0.0,7.700920104980469e-05
812,-0.2969222646682568,0.20104283758349673,0.4842597767710686,0.0,6.794929504394531e-05
813,-0.28912959769712576,0.20108328968843003,0.5193671621382236,0.0026960596442222595,7.319450378417969e-05
814,-0.28274205679820463,0.20113931859072776,0.5467052003368735,0.00479547493159771,8.535385131835938e-05
815,-0.2740212734564236,0.20125157706138208,0.5817791139706969,0.0074889641255140305,6.651878356933594e-05
816,-0.26567053458314627,0.2013867725405316,0.6136218896135688,0.0099343191832304,6.842613220214844e-05
817,-0.25642272337679195,0.20161255533652112,0.6503383722156286,0.015877834521234035,6.866455078125e-05
818,-0.2465906629992729,0.20192524107316823,0.687276472337544,0.02185722440481186,6.508827209472656e-05
819,-0.23776065634787735,0.20225671469441342,0.7189868614077568,0.026990373618900776,6.961822509765625e-05
820,-0.22987263434706673,0.2025886936844652,0.7462784433737397,0.03140822425484657,6.270408630371094e-05
821,-0.2163731725197673,0.2032303685684378,0.7826612675562501,0.03720252588391304,7.05718994140625e-05
822,-0.20785506775144236,0.20366165166523298,0.8049821080639958,0.040757326409220695,6.437301635742188e-05
823,-0.19544117592432575,0.20434067233726938,0.8362935455515981,0.04574396274983883,0.00012803077697753906
824,-0.18159270621962542,0.20434067233726938,0.8615350322797894,0.0,0.00011610984802246094
825,-0.17051238734625773,0.20434067233726938,0.881278577260673,0.0,0.00010609626770019531
826,-0.15686563038561863,0.20434067233726938,0.9049588507041335,0.0,8.7738037109375e-05
827,-0.14525488022325028,0.20434067233726938,0.9246765626594424,0.0,8.058547973632812e-05
828,-0.13148879462704444,0.20436306175351637,0.944824137724936,0.0015366794541478157,7.200241088867188e-05
829,-0.12027472911244863,0.20439535701950984,0.9609610559418797,0.0027674613520503044,7.009506225585938e-05
830,-0.10602175178650142,0.2044578248271245,0.9810509355738759,0.004299740307033062,7.009506225585938e-05
